id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
h_HwBprBsqmXcHc-lZnEpA,Pastiche,49,3.5,43.17736,43.17736,-87.96498,-87.96498,$$$,53223,0
5Us9ux1Nyx8zjfd_HY2mZg,Butler Inn,86,3.0,43.10519,43.10519,-88.06641,-88.06641,$$,53007,0
HYbUDwBIFVx78GIoD5zMCA,Chicago Red Hots,11,3.5,43.1773499,43.17734,-88.02395,-88.02395,$,53223,0
RyeH_VeGQSLW2OcMT71huA,Mr Brews Taphouse,59,3.5,43.1827050194509,43.1827,-88.1050618788553,-88.10506,$$,53051,0
3ECyGza7EN_cQn5YkqDxNA,Water Street Pub and Grill,22,4.0,43.183517,43.18351,-88.113014,-88.11301,,53051,0
gtvXg9kKgrJ-7Jf1S9m2EA,Burrito Bueno,30,4.0,43.10346,43.10346,-88.01438,-88.01438,$$,53218,0
I7kEifAKo8fJRNOuYRN5iA,Athens Family Restaurant,39,3.5,43.118236541748,43.11823,-88.0562438964844,-88.05624,$,53225,0
FD5rOzd_5p7swcmnz_spgQ,Spanky's Hideaway,43,3.5,43.19298,43.19298,-87.9743,-87.9743,$,53092,0
dGgJDhkS6piAxFDD3LabYA,El Greco,54,3.5,43.112892,43.11289,-88.027122,-88.02712,$$,53225,0
zBA1bvlPrpb3qIO-LRDNxQ,House of Corned Beef,50,3.5,43.1190159,43.11901,-87.9777525,-87.97775,$,53218,0
RgAsg-7cwTewUTmQ9Vsmsg,The Alumni Club Tavern & Eatery,46,3.5,43.1792085498817,43.1792,-88.1179059295957,-88.1179,,53051,0
mBPB66NKPv-O_7bghCoO3A,Pepino's Pizza & Ristorante,45,3.5,43.17076,43.17076,-88.10702,-88.10702,$$,53051,0
zG1YitFveCMl2TQgzQZnhA,GrinderVille,24,4.0,43.19017,43.19017,-88.14032,-88.14032,$$,53051,0
xdkxvLV7bhHfER1N9hKvbw,Falafel Guys,21,4.0,43.2358463,43.23584,-87.9851633,-87.98516,$$,53092,0
Tknwm_QRE3C0T4_HtEYg7A,Chinatown Kitchen,25,4.0,43.1923826549295,43.19238,-88.1403238,-88.14032,$,53051,0
4xb5cGIX5K39aQBjH9GO8g,Hung Hao Restaurant,31,4.0,43.2219887,43.22198,-88.1062088,-88.1062,$$,53022,0
XBbzFBaCkQE114Mw3d1ISA,Terri Lynn's Soul Food Express,26,3.5,43.1050449,43.10504,-88.0470598,-88.04705,$$,53225,0
o5MiehVZrVA6SUPh8GmcWQ,Cracker Barrel Old Country Store,155,2.5,43.195078,43.19507,-88.127397,-88.12739,$$,53022,0
fJQ8KjmIWWObANvbi6ZFQg,Chili's,60,3.5,43.1925474922071,43.19254,-88.1408356165123,-88.14083,$$,53022,0
Fs0mWThTGO-v3sOPsKURcw,B52,42,3.0,43.161113380145764,43.16111,-88.0932437,-88.09324,$,53051,0
C_iWH_3CJnS23QPGyvARzQ,Ya Ya Chinese Restaurant,33,3.5,43.104347,43.10434,-88.016272,-88.01627,$,53218,0
u7Evrg8cNiJas5dKE6oamA,Cafe Corazon,26,4.0,43.2221391565371,43.22213,-87.98764,-87.98764,,53092,0
LP3W9SsHMaZZIg-drwa2SA,Skippy's Burger Bar,25,4.0,43.2307425,43.23074,-87.9829309,-87.98293,,53092,0
T-DBZcJBrSFgXb-1prB58A,Pistol Pete's Neighborhood Grill,85,3.0,43.104190826416,43.10419,-88.1192245483398,-88.11922,$$,53005,0
5tqL3vdJP9q3m4eSPX9rUw,Barley Pop Pub & Restaurant,48,3.0,43.2282550082936,43.22825,-88.1064799998868,-88.10647,$$,53022,0
cPND6DhBEZvuxUz5AcSHWg,Odyssey Family Restaurant,59,2.5,43.1679171490664,43.16791,-88.1005775169774,-88.10057,$,53051,0
QFmkChBGTmgMrDuS5d9LWg,Landmark Inn,17,4.0,43.236166,43.23616,-88.043356,-88.04335,$$,53097,0
uSLc9pJ_qqQT3mjrYXb6fw,Jo's Cafe,19,4.0,43.11896,43.11896,-87.95715,-87.95715,$,53209,0
CQdJDfCH1bBFjZnAGHtMHQ,Screaming Tuna Mequon,28,3.5,43.2220588176939,43.22205,-87.9875913129613,-87.98759,,53092,0
5XQueYvYLSm0y9FNmsScag,Red Crab Juicy Seafood,21,3.5,43.11823,43.11823,-88.05624,-88.05624,,53225,0
cCnf20Grfex-CjZw77Grkw,Zi's Sports Pub and Eatery,28,3.5,43.17744,43.17744,-87.96428,-87.96428,$$,53209,0
n_y1ZwiWdHOg1jcsiX8kxw,JJ Fish and Chicken,5,3.5,43.1785316467285,43.17853,-88.0233154296875,-88.02331,$,53224,0
9ygBTJc37ic-IN-gQFkfnA,Sal's Pub And Grill,22,3.5,43.1787014641287,43.1787,-88.1173273175955,-88.11732,$$,53051,0
C8Pksp6hQY75m7xnwtve8w,Mr Bs A Bartolotta Steakhouse - Mequon,48,3.0,43.22084,43.22084,-87.98133,-87.98133,,53092,0
paTP_jdpRrmGU2TCoA6YKw,Rocky Rococo Pizza and Pasta,12,2.5,43.17856,43.17856,-88.01317,-88.01317,$,53223,0
BzG46KuDHgaMOVQVSIQlXw,Chinese Chef,21,3.5,43.0973778,43.09737,-88.0097427,-88.00974,$$,53218,0
IfY9Ib7CkBNrGXXUebwuaw,Marko's Pizza,25,3.5,43.21374,43.21374,-88.1031,-88.1031,$$,53022,0
bLFApHRsFded-y3kK0U3Bg,Downtown Pizza,23,3.0,43.2267462179781,43.22674,-87.9849620333407,-87.98496,$$,53092,0
5X54uoxSjLyUgnm3aHM_Yw,Village Bowl,17,3.5,43.176071,43.17607,-88.1375074,-88.1375,$,53051,0
uCe9BEMbXisyclQtUzOH0w,In the Nick of Time,5,4.5,43.119986,43.11998,-88.025232,-88.02523,,53225,0
k3kDmkc_dtrfMLiMTndoAg,Denny's,25,2.5,43.1773042495617,43.1773,-88.0097119324637,-88.00971,$,53223,0
2tznic1vTENaAOVXSXTW_g,Prime Minister Family Restaurant,39,3.0,43.2410733,43.24107,-87.9866169,-87.98661,$,53092,0
GjGfNPiV4Ot8ykSI68hJ3Q,Panera Bread,22,3.0,43.1873613451883,43.18736,-88.1282190618546,-88.12821,$,53051,0
xb35OUfK1uqNpV4j2bxLzg,QDOBA Mexican Eats,24,3.0,43.1906145964239,43.19061,-88.1352585554123,-88.13525,$,53051,0
FyIC6W-9PGnpNaCU6Sc_Ww,North Shore Boulangerie,5,4.5,43.2204922,43.22049,-87.98662757261404,-87.98662,,53092,0
Ez8L3NRdL8BYe7WLd_8Zlw,Rocky Rococo Pan Style Pizza,11,3.5,43.1797169,43.17971,-87.972033,-87.97203,$,53223,0
DOKGPbYgHrQ5zisFeVMIug,Firehouse Subs,13,3.5,43.1898827661648,43.18988,-88.1192860148822,-88.11928,$,53051,0
pDV7HJe0xuEPJNp9vIjABw,Olive Garden Italian Restaurant,28,3.0,43.184041379140446,43.18404,-88.1064754,-88.10647,$$,53051,0
